longitude,latitude
36.8040596,-1.2674856
36.7973407,-1.2596897
36.77077179999999,-1.2903252
36.76877329999999,-1.2960508
36.7906608,-1.2585154
36.7789504,-1.2644777
36.779680299999995,-1.2653526
36.7786367,-1.2651090999999999
36.7798183,-1.2646569
36.7940754,-1.282812
36.7963821,-1.2821470000000001
36.7975462,-1.2826994
36.7975247,-1.2832786000000003
36.797213600000006,-1.2832464000000001
36.79711170000001,-1.2835734999999997
36.79619970000001,-1.2834555
36.7956708,-1.2846042
36.7939504,-1.2842042
36.7941458,-1.2837299
36.786443299999995,-1.2814064
36.7869337,-1.2822246
36.78755569999999,-1.2818095999999999
36.7871655,-1.280941
36.7553826,-1.2888117
36.7553836,-1.2890266000000001
36.7558769,-1.2890244
36.7558762,-1.288871
36.7562395,-1.2888693
36.7562389,-1.2887315999999998
36.7558036,-1.2887336
36.755804,-1.2888098
36.7546564,-1.2892602
36.7564856,-1.2893192
36.7565259,-1.2877344
36.7559948,-1.2877049
36.7558392,-1.2878228999999999
36.75487630000001,-1.2888848
36.754541,-1.289228
36.7966936,-1.2595952
36.79764850000001,-1.2597346
36.7754957,-1.2689536
36.777949,-1.2682632999999999
36.777900699999996,-1.2691375000000003
36.7785391,-1.2693038
36.7783191,-1.2696309
36.7778149,-1.271331
36.7768332,-1.2710843000000003
36.7753848,-1.2709555999999997
36.7755434,-1.2694181
36.76551880000001,-1.2870263
36.76555559999999,-1.2875973
36.7647168,-1.2877229
36.7647517,-1.2870748
36.764697500000004,-1.2877327
36.7647351,-1.2878720999999997
36.76495800000001,-1.2877982
36.7649097,-1.2876581
36.7835731,-1.2924802
36.7847345,-1.2924372999999998
36.784866,-1.2936896
36.783999599999994,-1.2937271
36.7836539,-1.2935053
36.7822067,-1.2572737
36.7841861,-1.2574400000000001
36.7840064,-1.2591509
36.7820256,-1.2588880000000002
36.7545827,-1.2895529
36.7545928,-1.2899155000000002
36.7540843,-1.2902743
36.754211500000004,-1.2895535
36.7900236,-1.2760198
36.7901524,-1.2759501
36.7908551,-1.2759072000000002
36.7925184,-1.2765642
36.79163830000001,-1.2773874000000003
36.808515,-1.2761011
36.7971489,-1.2862693999999997
36.7921531,-1.2763787
36.79414959999999,-1.2832957
36.782106600000006,-1.2583619
36.7821898,-1.2584665
36.78255190000001,-1.258578
36.7825519,-1.2585791000000002
36.7824889,-1.2585694
36.7824955,-1.2585094000000001
36.7824634,-1.2587775000000003
36.7824887,-1.2585705
36.7825706,-1.2584263
36.78204220000001,-1.2588096999999998
36.782525,-1.2588687000000003
36.7821522,-1.2587346
36.7610514,-1.2631279999999996
36.7625182,-1.2628871000000002
36.763867600000005,-1.2626134
36.7643366,-1.2625165999999999
36.7647271,-1.2623829
36.7652686,-1.2621152999999998
36.7662623,-1.2615567
36.7671615,-1.261003
36.767783,-1.260681
36.76825869999999,-1.2604881
36.7687446,-1.2602967
36.7695472,-1.2601087
36.7707673,-1.2598588
36.770406200000004,-1.2580673
36.7752005,-1.2680954
36.775401200000005,-1.2685351
36.776078000000005,-1.2682196
36.7761536,-1.2675778
36.780616900000005,-1.2959644
36.7818189,-1.2959062999999997
36.7817461,-1.2942348
36.7813363,-1.2942718
36.781331699999996,-1.2941301000000003
36.7812578,-1.2941378
36.781256400000004,-1.2939276999999998
36.7805409,-1.2939738000000003
36.7686975,-1.2955181
36.7677372,-1.2953572
36.7986709,-1.2881453
36.7986975,-1.2880367
36.79890400000001,-1.2880873
36.7989262,-1.2879965000000002
36.7991261,-1.2880454
36.7990773,-1.2882447999999997
36.77252430000001,-1.2704026000000002
36.7743101,-1.2717053
36.8092278,-1.2818246000000002
36.8081764,-1.2821839
36.80811740000001,-1.2826130000000002
36.80725900000001,-1.2825218
36.8071088,-1.2831117
36.8066797,-1.2838250000000002
36.8074683,-1.2851283
36.8089864,-1.2850103
36.8101129,-1.2852355000000002
36.8114165,-1.2857449999999997
36.812162099999995,-1.2846777999999999
36.811883200000004,-1.2844096
36.811641800000004,-1.2839913
36.8116364,-1.2836266
36.811674,-1.2835622
36.8116579,-1.2831707
36.8111912,-1.2831064000000003
36.810649399999996,-1.2829133000000001
36.8102738,-1.2827094999999997
36.8097428,-1.2822966
36.7782744,-1.2938925000000001
36.7782198,-1.2927011
36.7789935,-1.2926657
36.77904809999999,-1.2938571
36.7791794,-1.2926804
36.7803382,-1.2926321000000003
36.780402499999994,-1.2939407
36.7792492,-1.2939782
36.77070799999999,-1.2701596000000002
36.77113210000001,-1.2740573
36.773258299999995,-1.2769307
36.772695,-1.2773557000000002
36.7737806,-1.2799686000000001
36.7577491,-1.2641454
36.7586183,-1.2640477
36.7590698,-1.2640026
36.7739081,-1.264895
36.77448,-1.2656488
36.7753169,-1.2651208
36.77542270000001,-1.2650495
36.774872200000004,-1.2642398
36.774813,-1.2654778
36.761349100000004,-1.2820621
36.7609937,-1.2818246
36.7610181,-1.2814973000000003
36.7568491,-1.2952437
36.754588,-1.2902438
36.7538114,-1.2901164
36.7705757,-1.2813645
36.771844400000006,-1.2766869
36.7720006,-1.2764181000000001
36.7724019,-1.2766295999999997
36.77224770000001,-1.2769181999999997
36.7885414,-1.2925962000000002
36.7886276,-1.2929776999999998
36.7892281,-1.2927276
36.7890642,-1.2929226
36.789265900000004,-1.2929511
36.7892282,-1.2929487000000002
36.7886592,-1.2930009
36.788831599999995,-1.2929443000000003
36.781833,-1.2925422000000002
36.78186420000001,-1.2935847
36.78354559999999,-1.29357
36.7939689,-1.2920693
36.8058428,-1.2772584
36.7615857,-1.2676486
36.7614892,-1.2676357
36.761683,-1.2677106000000002
36.7578672,-1.2685324
36.757857,-1.2685193999999997
36.7540233,-1.2723933
36.7540933,-1.2725517
36.75463450000001,-1.2732425
36.7545412,-1.2732442
36.7548078,-1.2722717000000001
36.7567817,-1.271935
36.7575593,-1.2707798000000001
36.7576633,-1.2709483
36.7540833,-1.2724344
36.75827869999999,-1.2689994000000004
36.75817599999999,-1.2690934
36.7580829,-1.2690212000000003
36.7517833,-1.2724963
36.7598382,-1.2691745
36.76242380000001,-1.2666655
36.763193799999996,-1.2659588
36.7584588,-1.2640126
36.7595471,-1.2692636
36.7526422,-1.2737347000000003
36.75278,-1.2737017
36.7529541,-1.2736984999999998
36.75234450000001,-1.2737942000000002
36.7500902,-1.2747069
36.7499644,-1.2746360999999997
36.7538008,-1.2715542000000002
36.7534742,-1.2717333000000002
36.7974043,-1.2593338999999997
36.7963839,-1.2605106000000001
36.8038154,-1.2788975
36.8026486,-1.2795973
36.80357660000001,-1.280796
36.8050331,-1.2794606
36.8058485,-1.2786453999999998
36.8044886,-1.2789027999999998
36.8053295,-1.2786159000000001
36.8060289,-1.2784349
36.7741177,-1.2710098
36.7749878,-1.2710872
36.77506520000001,-1.2713473
36.7746565,-1.2723039
36.7737988,-1.2720129000000002
36.7738731,-1.2718457
36.7740713,-1.2714216
36.7679334,-1.2969202
36.77976160000001,-1.2716623
36.8041571,-1.278946
36.7548194,-1.2893741
36.7570555,-1.2895001000000001
36.75437840000001,-1.2851036999999998
36.75443,-1.28504
36.7545083,-1.2850117000000003
36.754476700000005,-1.2850382999999999
36.75904880000001,-1.2851623
36.75901,-1.2851717
36.7566839,-1.2816975000000002
36.7515421,-1.2756660000000002
36.75161440000001,-1.2772696
36.7528517,-1.2778040999999998
36.75499150000001,-1.2806044
36.75945719999999,-1.2763769000000003
36.7572059,-1.2795469
36.7552946,-1.2763923
36.757296,-1.274461
36.7558073,-1.2748548
36.7571555,-1.2754126999999997
36.7650415,-1.2870134000000002
36.764739500000005,-1.2872702
36.7649797,-1.2876316
36.765046500000004,-1.2877487
36.7655707,-1.2871745
36.7658053,-1.2875378000000002
36.7658669,-1.2873835000000002
36.76483609999999,-1.2869422000000001
36.76512520000001,-1.2869320999999998
36.7653767,-1.2870115000000002
36.7654655,-1.2870028999999998
36.781045399999996,-1.2703734
36.7830928,-1.270405
36.78304800000001,-1.2706178
36.7798798,-1.2710989
36.781444799999996,-1.2686866
36.782798500000006,-1.2689357000000001
36.78375530000001,-1.26951
36.78501,-1.2720762
36.783566900000004,-1.2705386
36.7837791,-1.2738032
36.7789496,-1.2782648
36.7791293,-1.2783426000000002
36.7794565,-1.2783586
36.7779411,-1.2762617
36.7791132,-1.2741513
36.7793626,-1.2732959
36.7795019,-1.2726303
36.78456719999999,-1.2726435
36.7840668,-1.2725789000000003
36.7845908,-1.2714323000000003
36.7846793,-1.2716816
36.7846394,-1.2718394000000002
36.78540830000001,-1.2893042
36.7852603,-1.2893632
36.7853172,-1.2893213
36.7831171,-1.2935316
36.7827013,-1.2935435999999998
36.7677948,-1.296963
36.7679838,-1.2970831
36.7678451,-1.2971259
36.7670151,-1.2874672
36.7646613,-1.2881731
36.7647097,-1.2869273
36.7647686,-1.2865951
36.765592399999996,-1.2862248000000003
36.76631939999999,-1.2858579000000003
36.7665167,-1.2862421
36.7657356,-1.2872677999999997
36.766269,-1.2864969
36.7664128,-1.2867663000000003
36.7660798,-1.2869565
36.765921299999995,-1.2868206
36.7660221,-1.2866531
36.766175,-1.2865082
36.7700808,-1.2599994000000003
36.77991409999999,-1.2787263
36.7805237,-1.2792421000000003
36.7806286,-1.2792733
36.7810935,-1.2786838
36.7816152,-1.2785222000000003
36.78217370000001,-1.2784513000000002
36.7826727,-1.2783068
36.7830838,-1.2782132
36.7831745,-1.278148
36.783514700000005,-1.2778136000000002
36.7835573,-1.2776634
36.7835601,-1.2775131
36.783744399999996,-1.2770029
36.7841271,-1.2767280000000003
36.7842916,-1.2765608000000002
36.785023,-1.2759315
36.784901100000006,-1.2757274
36.784694699999996,-1.2754833000000003
36.784634,-1.2753292
36.784750700000004,-1.2750163999999997
36.784577899999995,-1.2740732999999997
36.78430709999999,-1.2738911999999998
36.7835318,-1.2738492
36.78351,-1.2737603000000002
36.783962,-1.2736432000000002
36.7837913,-1.2732983999999998
36.7837957,-1.273127
36.7837334,-1.2729929999999998
36.7837499,-1.2705889000000001
36.7787862,-1.2782256
36.7782678,-1.2777735000000001
36.7779313,-1.2770567
36.779101999999995,-1.2783308
36.7835205,-1.2738047
36.7846669,-1.2754181
36.7804423,-1.2791732
36.78015280000001,-1.2789293
36.7561244,-1.2892901
36.755189400000006,-1.2885225
36.755925399999995,-1.2877575
36.8073696,-1.2886271
36.7627054,-1.2774947
36.7480552,-1.2898456
36.74832880000001,-1.2893038999999997
36.7474598,-1.2890465
36.7472291,-1.2895399
36.71791950000001,-1.2609222999999998
36.7178055,-1.2611639
36.7184063,-1.2610781
36.7186115,-1.2611636
36.718443900000004,-1.2614374
36.718370099999994,-1.2612387
36.737995,-1.3003087
36.737714800000006,-1.2972268999999998
36.7386628,-1.2978887999999997
36.737782,-1.2985109
36.7379626,-1.2989952
36.7381449,-1.2995809
36.7321467,-1.3019426000000003
36.7447652,-1.3009059
36.7562597,-1.2958493999999998
36.7558664,-1.2957012
36.756063,-1.2950364
36.7567086,-1.2959552
36.7533495,-1.2982043
36.7385232,-1.283981
36.7383936,-1.2841398
36.7383267,-1.2845576
36.7385106,-1.2849463
36.73928440000001,-1.2851154000000002
36.7396893,-1.2846788
36.7389035,-1.283747
36.73821209999999,-1.2819893
36.7195643,-1.2667548
36.7196545,-1.2669198
36.716277700000006,-1.2636456999999999
36.7456667,-1.2734067
36.74575780000001,-1.2725287
36.74556379999999,-1.2733465000000002
36.74248390000001,-1.275428
36.74138750000001,-1.2747512
36.7411434,-1.2762055999999997
36.7356895,-1.2754536999999997
36.7355487,-1.2754444000000003
36.735636,-1.2754730000000003
36.719969400000004,-1.2647274
36.7201431,-1.2647911999999997
36.74336170000001,-1.2747403
36.7436851,-1.2766950999999997
36.7428631,-1.2744772000000002
36.7435345,-1.2736426
36.7445419,-1.2734888
36.74462719999999,-1.2735054
36.7451455,-1.3018315
36.7441183,-1.2731849999999998
36.7286863,-1.2900231
36.7386377,-1.2937006000000002
36.7383433,-1.2908769
36.7369959,-1.2911426000000001
36.7446219,-1.2973175
36.73598539999999,-1.2870276000000003
36.73875520000001,-1.2857834
36.7349748,-1.2773240000000001
36.7363222,-1.2775446
36.7363222,-1.2777875
36.74011930000001,-1.2803971
36.7441545,-1.2809708000000002
36.7430588,-1.28132
36.7442138,-1.2810524
36.74789,-1.2776467
36.7450292,-1.2787234999999997
36.744711699999996,-1.2776250000000002
36.746825,-1.2899683000000002
36.748206700000004,-1.2917683
36.7430588,-1.2740312999999999
36.7404859,-1.2895248
36.74701,-1.2897267
36.7486848,-1.2875070000000002
36.74908169999999,-1.2876999999999998
36.74909,-1.2875933
36.7473053,-1.2849605
36.74618999999999,-1.2845566999999998
36.7462017,-1.2844833
36.74941100000001,-1.2861617
36.7464128,-1.2844302
36.75079,-1.2863999999999998
36.7494367,-1.2857283000000002
36.7519367,-1.286465
36.75208500000001,-1.28649
36.7514433,-1.2860167
36.751438300000004,-1.2859617000000003
36.751333300000006,-1.284735
36.7520333,-1.2850767000000003
36.75368970000001,-1.2837951
36.7529659,-1.2838495000000003
36.7488803,-1.2824858999999997
36.7529587,-1.2838575
36.7529582,-1.2838534
36.7497945,-1.2829122
36.7501783,-1.2823798
36.7523648,-1.2822035
36.7508051,-1.2782753
36.75137579999999,-1.2788592
36.74243330000001,-1.28428
36.74249,-1.284365
36.7418317,-1.2847817
36.74187,-1.2848900000000003
36.74808670000001,-1.2887217
36.7485491,-1.2892408
36.74889830000001,-1.2887633000000003
36.751915,-1.2925917000000002
36.7468883,-1.2894582999999997
36.74684169999999,-1.28976
36.74835000000001,-1.29149
36.7384447,-1.2848069999999998
36.7046362,-1.2537483
36.7024376,-1.254787
36.7093539,-1.2570993
36.709006,-1.2573663
36.7091757,-1.257859
36.70908430000001,-1.2570455
36.708933900000005,-1.2578068
36.7136273,-1.2588874
36.7065748,-1.2615258
36.7069057,-1.2616417
36.7134122,-1.2595400999999997
36.7135003,-1.2592466
36.7145053,-1.2606288
36.7131189,-1.2605684
36.70689420000001,-1.2615735999999997
36.7138568,-1.2581615
36.70658920000001,-1.2615962
36.714998200000004,-1.2580254000000002
36.7137373,-1.2585729999999997
36.7311291,-1.3021760000000002
36.713626,-1.2606495
36.7140064,-1.2606538999999999
36.7154074,-1.258746
36.71477620000001,-1.2587794
36.7148689,-1.2580225000000003
36.713584899999994,-1.2581509999999998
36.715269000000006,-1.2603107
36.7153676,-1.2596031000000003
36.7136119,-1.2579087
36.714087000000006,-1.2574083
36.7133893,-1.2579115
36.7133934,-1.2573681000000003
36.7150214,-1.2574884
36.71442640000001,-1.2606321
36.711437,-1.2580434
36.7111584,-1.2576033000000002
36.7112659,-1.2575822
36.71082019999999,-1.2580835
36.7113443,-1.2579803
36.71083560000001,-1.2581618
36.7113279,-1.2574897
36.7111432,-1.2575261
36.7119967,-1.2543303999999997
36.7119245,-1.2748373000000002
36.7119527,-1.27665
36.7133126,-1.2766433
36.7133622,-1.2766527
36.7133689,-1.2767050000000002
36.71495540000001,-1.2766847999999997
36.715064,-1.2765789
36.7150399,-1.2756712000000001
36.7150372,-1.2753427
36.7150372,-1.2752408000000002
36.71501440000001,-1.2746402
36.7149983,-1.2745463000000001
36.7149514,-1.2742272000000001
36.7149353,-1.2741869999999997
36.7128539,-1.2741856
36.712089500000005,-1.2742138
36.71207199999999,-1.2742178
36.712022399999995,-1.2742983000000003
36.71199690000001,-1.2743720000000003
36.7119715,-1.2744484
36.7119326,-1.2745088
36.7119272,-1.2745624
36.7150365,-1.2753127999999998
36.7359803,-1.3008716
36.7358857,-1.3008979999999999
36.73559509999999,-1.3009791999999998
36.7353971,-1.3010345
36.7374285,-1.2970979
36.7370551,-1.3005700000000002
36.73658230000001,-1.3006974
36.713589999999996,-1.2581051000000003
36.73840309999999,-1.284735
36.7391003,-1.2850750000000002
36.9144396,-1.2706075
36.91462700000001,-1.2702275
36.914698,-1.270271
36.9145019,-1.2706504
36.9165175,-1.2641292
36.91559310000001,-1.2689673000000001
36.9106024,-1.2724836000000002
36.916427,-1.2631786
36.91519660000001,-1.2643916999999998
36.9164157,-1.2648566000000003
36.9173683,-1.2640913
36.91687499999999,-1.2635867
36.9199948,-1.2630880999999998
36.91900389999999,-1.2725412
36.9093106,-1.27821
36.9161961,-1.2781940999999999
36.9164168,-1.2676856
36.9137287,-1.2713704
36.9165194,-1.2631832
36.897114,-1.2949352999999997
36.89589310000001,-1.2950962
36.8956262,-1.2957726000000003
36.896257899999995,-1.2946725
36.897555,-1.2945824
36.8971634,-1.2940300000000002
36.8975668,-1.2947207
36.8960572,-1.2961591
36.89601110000001,-1.2948816
36.8970679,-1.2940342999999999
36.8944196,-1.2969838
36.8938617,-1.2962652000000001
36.8934042,-1.2955482
36.8953423,-1.2958791
36.8940334,-1.2950210000000002
36.8948595,-1.2966728
36.8945055,-1.2947421000000001
36.894645,-1.3134346
36.89491220000001,-1.3139178
36.9006611,-1.2883784
36.8930773,-1.3021582
36.8979673,-1.2849152000000001
36.955049300000006,-1.2583859
36.955186100000006,-1.2588887
36.9562268,-1.2589531
36.9562483,-1.2587707
36.95633410000001,-1.2585401
36.9564521,-1.2582183
36.9473935,-1.2704133
36.9211339,-1.3071938
36.90809300000001,-1.3105592
36.902094500000004,-1.3077874000000003
36.8905745,-1.2975383
36.9077285,-1.288289
36.906971999999996,-1.289028
36.90577170000001,-1.2895779
36.9005334,-1.2825446000000003
36.9009622,-1.2822990999999997
36.9010905,-1.2825922999999997
36.9006507,-1.2828304
36.9064987,-1.2870355999999998
36.9061848,-1.2882476
36.9058147,-1.2872957000000003
36.9487657,-1.2644313
36.9489936,-1.2651243
36.9492347,-1.2651168
36.9489688,-1.2643635000000002
36.95266079999999,-1.2628117
36.9527468,-1.2625193
36.95278050000001,-1.2625147
36.95366039999999,-1.2629141000000002
36.9535135,-1.2630804999999998
36.9460124,-1.2718335
36.9468312,-1.2720913999999999
36.946856999999994,-1.2721172
36.9470549,-1.2727149
36.9473796,-1.2736393
36.9467323,-1.2738628999999997
36.9465431,-1.2733491
36.9459066,-1.2735168
36.9457324,-1.2729857999999998
36.945741,-1.2729169999999999
36.945913,-1.2722376
36.9461014,-1.2717926
36.9433435,-1.2735774
36.943257200000005,-1.2736175
36.9432326,-1.273562
36.9428043,-1.2737284
36.94284129999999,-1.2737992000000002
36.9425917,-1.2739224
36.9426903,-1.2741689
36.9427993,-1.2744456
36.9435602,-1.2740953
36.9435284,-1.2740564000000003
36.9039225,-1.3043698
36.9031297,-1.2846009
36.9010334,-1.2873249
36.900088,-1.2875528
36.90121919999999,-1.2879450000000001
36.90115920000001,-1.2878521
36.9730845,-1.2846791999999998
36.9736467,-1.2844690000000005
36.9738248,-1.2849431
36.9737754,-1.2849837999999998
36.9737518,-1.2850653
36.9732948,-1.2852284
36.949043399999994,-1.2651362
36.9467077,-1.2735582
36.9463932,-1.2734241
36.9462289,-1.2734415
36.9530544,-1.2630122999999998
36.9674287,-1.2786913
36.8952723,-1.2961997000000003
36.94926159999999,-1.2651083000000003
36.949061,-1.2651829000000003
36.9582001,-1.2766854
36.957161,-1.2765270000000002
36.9570404,-1.2764775999999998
36.95700480000001,-1.2764294
36.956980699999995,-1.2763892
36.95630649999999,-1.2746530999999999
36.95813390000001,-1.2740023000000003
36.9584554,-1.2747602
36.9584452,-1.2749642999999997
36.95825930000001,-1.2763244
36.9699524,-1.2829693999999998
36.9730012,-1.2884689
36.96581669999999,-1.2839826
36.9612353,-1.2664738000000002
36.9617359,-1.2664877
36.9617128,-1.2668465
36.96086509999999,-1.2664335000000002
36.9608943,-1.2660433
36.9612586,-1.2660577999999998
36.9578358,-1.2766299
36.9470505,-1.272702
36.8972715,-1.2950695000000003
36.9672938,-1.2768158
36.9677891,-1.2780890000000003
36.967314,-1.2783012
36.9674839,-1.278667
36.96734,-1.278738
36.967267199999995,-1.2785793000000003
36.9670635,-1.2786891000000002
36.9669934,-1.2785542
36.9665953,-1.2787579000000002
36.9659544,-1.2774426
36.8910743,-1.2516245
36.894836000000005,-1.2443813
36.8955169,-1.2451768
36.89281270000001,-1.2514791
36.8939547,-1.2462468999999998
36.8944814,-1.2461267
36.8879825,-1.2528072999999997
36.886533,-1.2549452000000003
36.8870507,-1.2513745000000003
36.8870077,-1.2547047
36.8872596,-1.25185
36.8860947,-1.2533801000000002
36.8861659,-1.2534438000000003
36.8862538,-1.2535228
36.8863262,-1.2535848
36.8864297,-1.2536604000000002
36.8865077,-1.2537286000000003
36.8857286,-1.2537894000000003
36.8857998,-1.253853
36.8862468,-1.2538692
36.8863248,-1.2539374
36.8859007,-1.253935
36.885973099999994,-1.2539970000000003
36.8854048,-1.2467295
36.8828058,-1.2475744
36.8847138,-1.246735
36.8834469,-1.2493719
36.8832957,-1.2491174
36.8837826,-1.2477589
36.882797,-1.24909
36.8832226,-1.2492659
36.883331999999996,-1.2483545
36.884342700000005,-1.2480206
36.8838064,-1.2488282
36.88238019999999,-1.2482735
36.8863152,-1.2473307
36.8832479,-1.2492248000000001
36.8834197,-1.2472963
36.90472,-1.2373463999999998
36.897019,-1.2427169
36.899809,-1.2398798
36.9003444,-1.2394036000000002
36.902406299999996,-1.2381446
36.8989386,-1.2417525000000003
36.8990552,-1.2412349000000003
36.8975498,-1.2411406999999999
36.8795913,-1.2482795
36.8806175,-1.2485922
36.88073070000001,-1.2474097000000002
36.878145100000005,-1.2487252
36.895482599999994,-1.2453520999999999
36.8921506,-1.2520697
36.8879593,-1.2526473
36.8882147,-1.250659
36.887715300000004,-1.252722
36.886720700000005,-1.2524043
36.8870272,-1.2514338999999999
36.8884618,-1.2538143000000002
36.8925174,-1.2509239
36.8871337,-1.2546094000000003
36.886063,-1.2560343000000003
36.887206,-1.2510962999999997
36.88773,-1.2517090000000002
36.89056279999999,-1.2527145
36.886065800000004,-1.2568256
36.8879695,-1.2533934000000002
36.8888469,-1.2535380000000003
36.8888044,-1.2518246
36.8873422,-1.2519049000000002
36.8875784,-1.2523028
36.8949658,-1.2461857
36.8868797,-1.2546384
36.8782733,-1.2564269
36.87813040000001,-1.2564397000000003
36.8785292,-1.2573252999999998
36.8781492,-1.2574872
36.87834740000001,-1.2586393
36.8784302,-1.2587324000000002
36.8782791,-1.2592575999999998
36.8784574,-1.2593183000000001
36.88060190000001,-1.3197715
36.8838666,-1.3213122000000002
36.88528170000001,-1.3216634000000003
36.8845538,-1.3198522
36.8842216,-1.3209899
36.8844735,-1.3186966
36.8874341,-1.3188699
36.880278100000005,-1.3113841
36.8823681,-1.318188
36.8819918,-1.317545
36.8866539,-1.3164539999999998
36.8869166,-1.3162563999999999
36.8874314,-1.3175371000000002
36.8871686,-1.3161300999999999
36.8879411,-1.3176332
36.8762149,-1.3226533
36.885315,-1.3210458000000003
36.8642818,-1.3147141000000002
36.8720711,-1.3154048
36.8733399,-1.3149204
36.8772212,-1.3174862
36.88476850000001,-1.3147694
36.8804355,-1.3129093999999997
36.8756675,-1.3190444000000001
36.8781585,-1.3153243999999997
36.874573,-1.3106190000000002
36.887218,-1.3091534
36.8778032,-1.3135775
36.8646388,-1.3127173
36.8710145,-1.3181964
36.8630705,-1.3142104
36.879785000000005,-1.3176413
36.869993,-1.3134614
36.881454500000004,-1.3167214
36.8840665,-1.3143814000000003
36.8803795,-1.3091984
36.88393750000001,-1.3147174
36.8857793,-1.3144112
36.88046799999999,-1.3146116000000003
36.87418970000001,-1.3109533000000002
36.8708679,-1.3141886
36.8779425,-1.3157634
36.8702678,-1.314593
36.883725500000004,-1.3135684000000003
36.86432039999999,-1.3127147
36.8763687,-1.3179735
36.8696115,-1.3134514
36.8697105,-1.3155434000000001
36.8865885,-1.3210874
36.88183029999999,-1.3137932
36.8779945,-1.3096714
36.8785045,-1.3095084000000001
36.8856095,-1.3083784000000003
36.885110100000006,-1.3201547
36.8804793,-1.321026
36.8852208,-1.3209791
36.8799938,-1.3177969
36.8784611,-1.3209036000000003
36.88461180000001,-1.3140288
36.8844618,-1.3181308
36.885061,-1.3167323
36.8839072,-1.3155359
36.886077400000005,-1.315331
36.8885008,-1.3187624000000002
36.88746330000001,-1.3185183
36.886462,-1.3172595
36.8874022,-1.3181379
36.88663640000001,-1.3193478
36.88819989999999,-1.3174557999999998
36.8869456,-1.3175347
36.8874661,-1.3184092999999997
36.8905388,-1.3249444
36.88971329999999,-1.3260065999999997
36.8862681,-1.3195023
36.8892656,-1.3220051
36.88724010000001,-1.3209807
36.891012,-1.3253818000000002
36.8900109,-1.3249758
36.8898059,-1.3232733000000003
36.8746183,-1.3135862
36.8745641,-1.3148608000000002
36.8755182,-1.3194658
36.8743158,-1.3171152
36.8728266,-1.3151046
36.87157510000001,-1.3173637
36.8751022,-1.3161541999999997
36.8757668,-1.3111346000000001
36.87793700000001,-1.3094065
36.8763017,-1.3112795
36.8494452,-1.3150346
36.8691785,-1.3161024000000001
36.8737569,-1.3156397
36.8743104,-1.3160212999999998
36.8733809,-1.3161441
36.8739401,-1.3165445
36.8554493,-1.3148042
36.8546704,-1.3155071999999999
36.855644,-1.3155793
36.85515000000001,-1.3157343
36.85468480000001,-1.315792
36.855049,-1.3148979000000003
36.8616247,-1.3147317
36.8621555,-1.3144763
36.8703476,-1.3135201
36.869927000000004,-1.3137239999999997
36.8702985,-1.3137814999999997
36.8801896,-1.3150942
36.876143400000004,-1.3220849000000001
36.871451400000005,-1.3133703000000003
36.88024969999999,-1.3113526999999998
36.87514159999999,-1.3117663
36.8826446,-1.3157406000000003
36.8806391,-1.3195258
36.8787627,-1.3200522
36.8778224,-1.3170616
36.8857294,-1.3218361
36.8854413,-1.3142414
36.87709250000001,-1.3192475999999997
36.8479871,-1.3176335000000001
36.8943098,-1.3136330000000003
36.8945861,-1.3140998
